赛季,联赛,轮次,主队,客队,主队进球,客队进球,主队半场进球,客队半场进球
2016,5,4,里昂,波尔多,1,3,1,1
2016,5,4,巴黎圣日尔曼,圣埃蒂安,1,1,0,0
2016,5,6,尼斯,摩纳哥,4,0,2,0
2016,5,6,梅斯,波尔多,0,3,0,1
2016,5,6,南特,圣埃蒂安,0,0,0,0
2016,5,6,昂热,卡昂,2,1,1,0
2016,5,5,圣埃蒂安,巴斯蒂亚,1,0,0,0
2016,5,5,蒙彼利埃,尼斯,1,1,0,0
2016,5,5,波尔多,昂热,0,1,0,1
2016,5,5,图卢兹,甘冈,2,1,0,0
2016,5,5,洛里昂,里尔,1,0,0,0
2016,5,6,甘冈,洛里昂,1,0,0,0
2016,5,6,里昂,蒙彼利埃,5,1,2,1
2016,5,6,巴斯蒂亚,南锡,0,0,0,0
2016,5,6,巴黎圣日尔曼,第戎,3,0,2,0
2016,5,6,里尔,图卢兹,1,2,1,1
2016,5,5,南锡,南特,1,1,0,0
2016,5,5,第戎,梅斯,0,0,0,0
2016,5,5,摩纳哥,雷恩,3,0,1,0
2016,5,5,卡昂,巴黎圣日尔曼,0,6,0,4
2016,5,11,马赛,波尔多,0,0,0,0
2016,5,11,雷恩,梅斯,1,0,0,0
2016,5,11,尼斯,南特,4,1,2,0
2016,5,11,巴斯蒂亚,第戎,0,0,0,0
2016,5,11,洛里昂,蒙彼利埃,2,2,2,1
2016,5,11,南锡,卡昂,2,0,2,0
2016,5,11,甘冈,昂热,1,0,0,0
2016,5,11,圣埃蒂安,摩纳哥,1,1,1,1
2016,5,11,图卢兹,里昂,1,2,1,1
2016,5,13,圣埃蒂安,尼斯,0,1,0,0
2016,5,7,马赛,南特,2,1,1,1
2016,5,10,巴黎圣日尔曼,马赛,0,0,0,0
2016,5,9,马赛,梅斯,1,0,1,0
2016,5,11,里尔,巴黎圣日尔曼,0,1,0,0
2016,5,13,马赛,卡昂,1,0,0,0
2016,5,13,甘冈,波尔多,1,1,0,1
2016,5,13,雷恩,昂热,1,1,1,0
2016,5,13,图卢兹,梅斯,1,2,0,1
2016,5,13,南锡,第戎,1,0,0,0
2016,5,13,巴斯蒂亚,蒙彼利埃,1,1,1,0
2016,5,13,巴黎圣日尔曼,南特,2,0,1,0
2016,5,13,里尔,里昂,0,1,0,1
2016,5,13,洛里昂,摩纳哥,0,3,0,0
2016,5,7,南锡,尼斯,0,1,0,0
2016,5,7,圣埃蒂安,里尔,3,1,0,0
2016,5,7,蒙彼利埃,梅斯,0,1,0,1
2016,5,7,摩纳哥,昂热,2,1,0,0
2016,5,7,巴斯蒂亚,甘冈,1,0,0,0
2016,5,7,第戎,雷恩,3,0,2,0
2016,5,7,波尔多,卡昂,0,0,0,0
2016,5,7,洛里昂,里昂,1,0,0,0
2016,5,7,图卢兹,巴黎圣日尔曼,2,0,0,0
2016,5,10,梅斯,尼斯,2,4,1,2
2016,5,10,卡昂,圣埃蒂安,0,2,0,0
2016,5,9,圣埃蒂安,第戎,1,1,0,1
2016,5,9,雷恩,波尔多,1,1,1,0
2016,5,9,甘冈,里尔,1,0,1,0
2016,5,9,洛里昂,南特,1,2,0,1
2016,5,9,蒙彼利埃,卡昂,3,2,1,1
2016,5,9,巴斯蒂亚,昂热,1,2,1,1
2016,5,9,南锡,巴黎圣日尔曼,1,2,0,2
2016,5,8,里昂,圣埃蒂安,2,0,1,0
2016,5,12,巴黎圣日尔曼,雷恩,4,0,2,0
2016,5,10,里尔,巴斯蒂亚,2,1,0,0
2016,5,10,昂热,图卢兹,0,0,0,0
2016,5,10,第戎,洛里昂,1,0,0,0
2016,5,10,波尔多,南锡,1,1,0,0
2016,5,10,南特,雷恩,1,2,1,0
2016,5,10,里昂,甘冈,1,3,1,0
2016,5,10,摩纳哥,蒙彼利埃,6,2,1,1
2016,5,9,尼斯,里昂,2,0,1,0
2016,5,9,图卢兹,摩纳哥,3,1,0,1
2016,5,8,尼斯,洛里昂,2,1,1,0
2016,5,8,昂热,马赛,1,1,0,0
2016,5,8,里尔,南锡,1,0,0,0
2016,5,8,南特,巴斯蒂亚,1,0,1,0
2016,5,8,卡昂,图卢兹,1,0,0,0
2016,5,8,梅斯,摩纳哥,0,7,0,3
2016,5,8,第戎,蒙彼利埃,3,3,1,2
2016,5,8,巴黎圣日尔曼,波尔多,2,0,2,0
2016,5,8,雷恩,甘冈,1,0,0,0
2016,5,12,梅斯,圣埃蒂安,0,0,0,0
2016,5,12,卡昂,尼斯,1,0,1,0
2016,5,12,第戎,甘冈,3,3,3,1
2016,5,12,里昂,巴斯蒂亚,2,1,1,0
2016,5,12,南特,图卢兹,1,1,0,1
2016,5,12,波尔多,洛里昂,2,1,1,0
2016,5,12,昂热,里尔,1,0,0,0
2016,5,12,摩纳哥,南锡,6,0,2,0
2016,5,12,蒙彼利埃,马赛,3,1,2,0
2016,5,15,巴黎圣日尔曼,昂热,2,0,1,0
2016,5,15,巴斯蒂亚,波尔多,1,1,0,0
2016,5,15,南特,里昂,0,6,0,3
2016,5,15,圣埃蒂安,马赛,0,0,0,0
2016,5,15,甘冈,尼斯,0,1,0,1
2016,5,15,图卢兹,蒙彼利埃,1,0,1,0
2016,5,15,南锡,梅斯,4,0,1,0
2016,5,15,第戎,摩纳哥,1,1,0,1
2016,5,15,里尔,卡昂,4,2,2,1
2016,5,14,里昂,巴黎圣日尔曼,1,2,0,1
2016,5,19,梅斯,甘冈,2,2,1,0
2016,5,20,马赛,摩纳哥,1,4,1,3
2016,5,18,摩纳哥,里昂,1,3,0,1
2016,5,16,梅斯,里昂,0,3,0,0
2016,5,17,南特,卡昂,1,0,0,0
2016,5,15,洛里昂,雷恩,2,1,1,1
2016,5,14,尼斯,巴斯蒂亚,1,1,1,0
2016,5,14,昂热,圣埃蒂安,1,2,1,0
2016,5,14,卡昂,甘冈,1,1,0,0
2016,5,14,南特,里尔,0,0,0,0
2016,5,14,波尔多,第戎,3,2,0,1
2016,5,14,蒙彼利埃,南锡,0,0,0,0
2016,5,14,梅斯,洛里昂,3,3,1,1
2016,5,14,摩纳哥,马赛,4,0,3,0
2016,5,14,雷恩,图卢兹,1,0,1,0
2016,5,19,里尔,雷恩,1,1,0,1
2016,5,20,卡昂,里昂,3,2,2,2
2016,5,20,尼斯,梅斯,0,0,0,0
2016,5,20,南锡,巴斯蒂亚,1,0,0,0
2016,5,20,洛里昂,甘冈,3,1,0,1
2016,5,20,蒙彼利埃,第戎,1,1,0,1
2016,5,20,昂热,波尔多,1,1,1,1
2016,5,18,马赛,里尔,2,0,0,0
2016,5,18,尼斯,第戎,2,1,1,1
2016,5,18,卡昂,梅斯,3,0,1,0
2016,5,18,雷恩,巴斯蒂亚,1,2,0,0
2016,5,18,蒙彼利埃,波尔多,4,0,2,0
2016,5,18,图卢兹,南锡,1,1,0,1
2016,5,18,洛里昂,圣埃蒂安,2,1,1,0
2016,5,18,甘冈,巴黎圣日尔曼,2,1,0,0
2016,5,16,尼斯,图卢兹,3,0,2,0
2016,5,16,马赛,南锡,3,0,0,0
2016,5,16,雷恩,圣埃蒂安,2,0,0,0
2016,5,16,波尔多,里尔,0,1,0,1
2016,5,16,摩纳哥,巴斯蒂亚,5,0,1,0
2016,5,16,甘冈,南特,2,0,1,0
2016,5,16,昂热,洛里昂,2,2,1,1
2016,5,16,蒙彼利埃,巴黎圣日尔曼,3,0,1,0
2016,5,17,巴黎圣日尔曼,尼斯,2,2,0,2
2016,5,17,圣埃蒂安,甘冈,1,0,1,0
2016,5,17,里昂,雷恩,1,0,1,0
2016,5,17,里尔,蒙彼利埃,2,1,2,0
2016,5,17,图卢兹,洛里昂,3,2,2,1
2016,5,17,南锡,昂热,2,0,1,0
2016,5,17,巴斯蒂亚,梅斯,2,0,1,0
2016,5,17,波尔多,摩纳哥,0,4,0,2
2016,5,19,巴斯蒂亚,马赛,1,2,0,1
2016,5,19,第戎,图卢兹,2,0,0,0
2016,5,19,里昂,昂热,2,0,1,0
2016,5,19,南特,蒙彼利埃,1,0,1,0
2016,5,19,圣埃蒂安,南锡,0,0,0,0
2016,5,19,波尔多,尼斯,0,0,0,0
2016,5,19,摩纳哥,卡昂,2,1,0,0
2016,5,20,图卢兹,南特,0,1,0,1
2016,5,20,雷恩,巴黎圣日尔曼,0,1,0,1
2016,5,20,里尔,圣埃蒂安,1,1,0,1
2016,5,18,昂热,南特,0,2,0,1
2016,5,16,卡昂,第戎,3,3,3,1
2016,5,17,第戎,马赛,1,2,0,1
2016,5,19,巴黎圣日尔曼,洛里昂,5,0,2,0
2016,5,22,巴黎圣日尔曼,摩纳哥,1,1,0,0
2016,5,26,巴黎圣日尔曼,图卢兹,0,0,0,0
2016,5,22,图卢兹,圣埃蒂安,0,3,0,1
2016,5,22,尼斯,甘冈,3,1,2,0
2016,5,22,雷恩,南特,1,1,0,1
2016,5,22,洛里昂,第戎,2,3,0,1
2016,5,22,南锡,波尔多,0,2,0,0
2016,5,22,昂热,梅斯,2,1,2,1
2016,5,22,巴斯蒂亚,卡昂,1,1,1,1
2016,5,22,里昂,里尔,1,2,0,1
2016,5,22,马赛,蒙彼利埃,5,1,3,0
2016,5,24,巴斯蒂亚,南特,2,2,0,0
2016,5,26,里昂,第戎,4,2,1,1
2016,5,26,蒙彼利埃,圣埃蒂安,2,1,0,1
2016,5,26,波尔多,甘冈,3,0,2,0
2016,5,26,卡昂,里尔,0,1,0,0
2016,5,26,梅斯,南特,1,1,0,0
2016,5,26,洛里昂,尼斯,0,1,0,1
2016,5,26,昂热,南锡,1,0,1,0
2016,5,26,马赛,雷恩,2,0,0,0
2016,5,26,巴斯蒂亚,摩纳哥,1,1,1,0
2016,5,24,马赛,甘冈,2,0,1,0
2016,5,24,昂热,雷恩,0,0,0,0
2016,5,24,里昂,南锡,4,0,2,0
2016,5,24,洛里昂,图卢兹,1,1,0,1
2016,5,24,梅斯,第戎,2,1,0,0
2016,5,24,尼斯,圣埃蒂安,1,0,1,0
2016,5,24,巴黎圣日尔曼,里尔,2,1,0,0
2016,5,24,蒙彼利埃,摩纳哥,1,2,0,2
2016,5,24,卡昂,波尔多,0,4,0,2
2016,5,21,卡昂,南锡,1,0,1,0
2016,5,23,圣埃蒂安,里昂,2,0,2,0
2016,5,25,南特,马赛,3,2,2,0
2016,5,27,马赛,巴黎圣日尔曼,1,5,0,2
2016,5,21,里昂,马赛,3,1,1,0
2016,5,21,圣埃蒂安,昂热,2,1,0,1
2016,5,21,摩纳哥,洛里昂,4,0,3,0
2016,5,21,梅斯,蒙彼利埃,2,0,2,0
2016,5,21,甘冈,雷恩,1,1,1,0
2016,5,21,第戎,里尔,0,0,0,0
2016,5,21,波尔多,图卢兹,1,0,1,0
2016,5,23,南特,南锡,0,2,0,0
2016,5,23,图卢兹,昂热,4,0,0,0
2016,5,23,波尔多,雷恩,1,1,0,0
2016,5,23,甘冈,卡昂,0,1,0,0
2016,5,23,里尔,洛里昂,0,1,0,0
2016,5,23,第戎,巴黎圣日尔曼,1,3,1,1
2016,5,23,蒙彼利埃,巴斯蒂亚,2,1,1,1
2016,5,23,摩纳哥,尼斯,3,0,0,0
2016,5,23,梅斯,马赛,1,0,0,0
2016,5,25,圣埃蒂安,洛里昂,4,0,2,0
2016,5,25,雷恩,尼斯,2,2,2,0
2016,5,25,里尔,昂热,1,2,1,1
2016,5,25,图卢兹,巴斯蒂亚,4,1,2,0
2016,5,25,摩纳哥,梅斯,5,0,3,0
2016,5,25,第戎,卡昂,2,0,1,0
2016,5,25,南锡,蒙彼利埃,0,3,0,2
2016,5,25,甘冈,里昂,2,1,2,1
2016,5,25,波尔多,巴黎圣日尔曼,0,3,0,2
2016,5,27,里昂,梅斯,5,0,1,0
2016,5,27,圣埃蒂安,卡昂,0,1,0,1
2016,5,27,昂热,巴斯蒂亚,3,0,1,0
2016,5,27,里尔,波尔多,2,3,0,1
2016,5,27,南锡,图卢兹,0,0,0,0
2016,5,27,雷恩,洛里昂,1,0,1,0
2016,5,27,甘冈,摩纳哥,1,2,0,1
2016,5,27,尼斯,蒙彼利埃,2,1,0,1
2016,5,21,南特,巴黎圣日尔曼,0,2,0,1
2016,5,21,巴斯蒂亚,尼斯,1,1,1,1
2016,5,27,南特,第戎,3,1,1,1
2016,5,29,洛里昂,巴黎圣日尔曼,1,2,0,1
2016,5,28,摩纳哥,南特,4,0,3,0
2016,5,29,里昂,图卢兹,4,0,1,0
2016,5,29,圣埃蒂安,梅斯,2,2,0,1
2016,5,29,雷恩,第戎,1,1,0,1
2016,5,29,蒙彼利埃,南特,2,3,1,1
2016,5,29,甘冈,巴斯蒂亚,5,0,0,0
2016,5,28,图卢兹,里尔,1,1,1,0
2016,5,28,洛里昂,马赛,1,4,0,2
2016,5,28,梅斯,雷恩,1,1,1,0
2016,5,28,卡昂,昂热,2,3,1,2
2016,5,28,蒙彼利埃,甘冈,1,1,0,0
2016,5,28,巴斯蒂亚,圣埃蒂安,0,0,0,0
2016,5,28,第戎,尼斯,0,1,0,0
2016,5,29,南锡,里尔,1,2,1,0
2016,5,29,摩纳哥,波尔多,2,1,0,0
2016,5,29,马赛,昂热,3,0,2,0
2016,5,29,尼斯,卡昂,2,2,0,1
2016,5,28,巴黎圣日尔曼,南锡,1,0,0,0
2016,5,28,波尔多,里昂,1,1,1,0
2016,5,30,巴黎圣日尔曼,里昂,2,1,2,1
2016,5,30,第戎,圣埃蒂安,0,1,0,0
2016,5,30,卡昂,摩纳哥,0,3,0,1
2016,5,30,昂热,甘冈,3,0,0,0
2016,5,30,图卢兹,雷恩,0,0,0,0
2016,5,30,波尔多,蒙彼利埃,5,1,3,0
2016,5,30,南锡,洛里昂,2,3,2,0
2016,5,30,南特,尼斯,1,1,1,1
2016,5,30,里尔,马赛,0,0,0,0
2016,5,30,梅斯,巴斯蒂亚,1,0,0,0
2016,5,31,摩纳哥,圣埃蒂安,2,0,1,0
2016,5,31,梅斯,巴黎圣日尔曼,2,3,0,2
2016,5,31,尼斯,波尔多,2,1,2,1
2016,5,31,蒙彼利埃,图卢兹,0,1,0,1
2016,5,31,南特,昂热,2,1,0,0
2016,5,31,洛里昂,卡昂,1,0,1,0
2016,5,31,雷恩,里昂,1,1,0,0
2016,5,31,巴斯蒂亚,里尔,0,1,0,0
2016,5,31,马赛,第戎,1,1,0,1
2016,5,31,甘冈,南锡,1,0,0,0
2016,5,34,里昂,摩纳哥,1,2,0,2
2016,5,34,圣埃蒂安,雷恩,1,1,1,1
2016,5,34,图卢兹,尼斯,1,1,0,0
2016,5,34,卡昂,南特,0,2,0,2
2016,5,34,洛里昂,梅斯,5,1,1,1
2016,5,34,里尔,甘冈,3,0,2,0
2016,5,34,波尔多,巴斯蒂亚,2,0,0,0
2016,5,34,第戎,昂热,3,2,3,0
2016,5,34,巴黎圣日尔曼,蒙彼利埃,2,0,1,0
2016,5,34,南锡,马赛,0,0,0,0
2016,5,35,尼斯,巴黎圣日尔曼,3,1,1,0
2016,5,35,第戎,波尔多,0,0,0,0
2016,5,35,卡昂,马赛,1,5,1,3
2016,5,35,梅斯,南锡,2,1,1,1
2016,5,35,蒙彼利埃,里尔,0,3,0,1
2016,5,35,巴斯蒂亚,雷恩,1,0,0,0
2016,5,35,南特,洛里昂,1,0,0,0
2016,5,35,甘冈,圣埃蒂安,0,2,0,0
2016,5,35,摩纳哥,图卢兹,3,1,0,0
2016,5,35,昂热,里昂,1,2,0,2
2016,5,32,巴黎圣日尔曼,甘冈,4,0,0,0
2016,5,32,圣埃蒂安,南特,1,1,0,1
2016,5,32,图卢兹,马赛,0,0,0,0
2016,5,32,南锡,雷恩,3,0,1,0
2016,5,32,波尔多,梅斯,3,0,1,0
2016,5,32,里昂,洛里昂,1,4,1,1
2016,5,32,卡昂,蒙彼利埃,0,2,0,0
2016,5,32,第戎,巴斯蒂亚,1,2,1,1
2016,5,32,昂热,摩纳哥,0,1,0,0
2016,5,32,里尔,尼斯,1,2,1,2
2016,5,33,马赛,圣埃蒂安,4,0,2,0
2016,5,33,巴斯蒂亚,里昂,0,3,,
2016,5,33,南特,波尔多,0,1,0,0
2016,5,33,摩纳哥,第戎,2,1,0,1
2016,5,33,雷恩,里尔,2,0,2,0
2016,5,33,甘冈,图卢兹,2,1,0,0
2016,5,33,梅斯,卡昂,2,2,0,0
2016,5,33,蒙彼利埃,洛里昂,2,0,2,0
2016,5,33,尼斯,南锡,3,1,1,1
2016,5,33,昂热,巴黎圣日尔曼,0,2,0,1
2016,5,36,马赛,尼斯,2,1,1,0
2016,5,36,里昂,南特,3,2,0,1
2016,5,36,雷恩,蒙彼利埃,1,0,0,0
2016,5,36,里尔,梅斯,0,2,0,1
2016,5,36,甘冈,第戎,4,0,1,0
2016,5,36,南锡,摩纳哥,0,3,0,2
2016,5,36,图卢兹,卡昂,0,1,0,0
2016,5,36,洛里昂,昂热,1,1,0,0
2016,5,36,巴黎圣日尔曼,巴斯蒂亚,5,0,2,0
2016,5,36,圣埃蒂安,波尔多,2,2,1,1
2016,5,37,圣埃蒂安,巴黎圣日尔曼,0,5,0,2
2017,5,1,马赛,第戎,3,0,0,0
2016,5,37,南特,甘冈,4,1,1,0
2016,5,37,蒙彼利埃,里昂,1,3,1,2
2016,5,37,摩纳哥,里尔,4,0,2,0
2016,5,37,尼斯,昂热,0,2,0,1
2016,5,37,波尔多,马赛,1,1,1,0
2016,5,37,梅斯,图卢兹,1,1,0,1
2016,5,37,巴斯蒂亚,洛里昂,2,0,0,0
2016,5,37,第戎,南锡,2,0,0,0
2016,5,37,卡昂,雷恩,0,1,0,0
2016,5,38,雷恩,摩纳哥,2,3,0,1
2017,5,1,昂热,波尔多,2,2,1,1
2017,5,1,里尔,南特,3,0,0,0
2017,5,1,特鲁瓦,雷恩,1,1,0,0
2017,5,1,梅斯,甘冈,1,3,1,1
2017,5,1,里昂,斯特拉斯堡,4,0,1,0
2017,5,1,蒙彼利埃,卡昂,1,0,0,0
2016,5,38,马赛,巴斯蒂亚,1,0,0,0
2016,5,38,洛里昂,波尔多,1,1,0,1
2016,5,38,甘冈,梅斯,1,0,1,0
2016,5,38,图卢兹,第戎,0,0,0,0
2016,5,38,南锡,圣埃蒂安,3,1,1,0
2016,5,38,昂热,蒙彼利埃,2,0,0,0
2016,5,38,里昂,尼斯,3,3,1,1
2017,5,1,圣埃蒂安,尼斯,1,0,1,0
2017,5,1,巴黎圣日尔曼,亚眠,2,0,1,0
2017,5,1,摩纳哥,图卢兹,3,2,1,1
2016,5,38,巴黎圣日尔曼,卡昂,1,1,1,0
2016,5,38,里尔,南特,3,0,1,0
2017,5,4,摩纳哥,马赛,6,1,4,0
2017,5,4,昂热,里尔,1,1,0,0
2017,5,4,甘冈,斯特拉斯堡,2,0,0,0
2017,5,4,亚眠,尼斯,3,0,2,0
2017,5,4,图卢兹,雷恩,3,2,1,1
2017,5,4,卡昂,梅斯,1,0,0,0
2017,5,4,第戎,蒙彼利埃,2,1,1,0
2017,5,4,波尔多,特鲁瓦,2,1,1,0
2017,5,4,南特,里昂,0,0,0,0
2017,5,4,巴黎圣日尔曼,圣埃蒂安,3,0,1,0
2017,5,3,巴黎圣日尔曼,图卢兹,6,2,2,1
2017,5,3,马赛,昂热,1,1,1,0
2017,5,3,里尔,卡昂,0,2,0,1
2017,5,3,雷恩,第戎,2,2,1,0
2017,5,3,特鲁瓦,南特,0,1,0,0
2017,5,3,尼斯,甘冈,2,0,1,0
2017,5,3,蒙彼利埃,斯特拉斯堡,1,1,0,1
2017,5,3,圣埃蒂安,亚眠,3,0,2,0
2017,5,3,里昂,波尔多,3,3,2,1
2017,5,2,甘冈,巴黎圣日尔曼,0,3,0,0
2017,5,3,梅斯,摩纳哥,0,1,0,0
2017,5,2,第戎,摩纳哥,1,4,1,3
2017,5,2,斯特拉斯堡,里尔,3,0,0,0
2017,5,2,图卢兹,蒙彼利埃,1,0,1,0
2017,5,2,亚眠,昂热,0,2,0,1
2017,5,2,波尔多,梅斯,2,0,1,0
2017,5,2,卡昂,圣埃蒂安,0,1,0,0
2017,5,2,南特,马赛,0,1,0,0
2017,5,2,雷恩,里昂,1,2,0,0
2017,5,2,尼斯,特鲁瓦,1,2,0,0
2017,5,5,马赛,雷恩,1,3,0,2
2017,5,5,里昂,甘冈,2,1,1,0
2017,5,5,圣埃蒂安,昂热,1,1,1,1
2017,5,5,蒙彼利埃,南特,0,1,0,0
2017,5,5,斯特拉斯堡,亚眠,0,1,0,1
2017,5,5,特鲁瓦,图卢兹,0,0,0,0
2017,5,5,卡昂,第戎,2,1,1,1
2017,5,5,尼斯,摩纳哥,4,0,2,0
2017,5,5,梅斯,巴黎圣日尔曼,1,5,1,1
2017,5,5,里尔,波尔多,0,0,0,0
2017,5,7,马赛,图卢兹,2,0,1,0
2017,5,6,巴黎圣日尔曼,里昂,2,0,0,0
2017,5,7,斯特拉斯堡,南特,1,2,1,2
2017,5,7,圣埃蒂安,雷恩,2,2,1,1
2017,5,7,波尔多,甘冈,3,1,1,0
2017,5,7,里昂,第戎,3,3,1,1
2017,5,7,梅斯,特鲁瓦,0,1,0,0
2017,5,6,昂热,梅斯,0,1,0,0
2017,5,6,雷恩,尼斯,0,1,0,0
2017,5,6,亚眠,马赛,0,2,0,0
2017,5,6,南特,卡昂,1,0,0,0
2017,5,6,第戎,圣埃蒂安,0,1,0,0
2017,5,6,特鲁瓦,蒙彼利埃,0,1,0,1
2017,5,6,甘冈,里尔,1,0,0,0
2017,5,6,摩纳哥,斯特拉斯堡,3,0,1,0
2017,5,8,亚眠,里尔,3,0,1,0
2017,5,7,卡昂,亚眠,1,0,0,0
2017,5,7,蒙彼利埃,巴黎圣日尔曼,0,0,0,0
2017,5,7,里尔,摩纳哥,0,4,0,2
2017,5,7,尼斯,昂热,2,2,1,2
2017,5,6,图卢兹,波尔多,0,1,0,0
2017,5,8,尼斯,马赛,2,4,2,3
2017,5,8,昂热,里昂,3,3,1,3
2017,5,8,特鲁瓦,圣埃蒂安,2,1,1,0
2017,5,8,雷恩,卡昂,0,1,0,1
2017,5,8,南特,梅斯,1,0,1,0
2017,5,8,甘冈,图卢兹,1,1,1,1
2017,5,8,第戎,斯特拉斯堡,1,1,0,0
2017,5,8,巴黎圣日尔曼,波尔多,6,2,5,1
2017,5,8,摩纳哥,蒙彼利埃,1,1,1,0
2017,5,10,马赛,巴黎圣日尔曼,2,2,1,1
2017,5,10,特鲁瓦,里昂,0,5,0,1
2017,5,10,尼斯,斯特拉斯堡,1,2,0,1
2017,5,10,昂热,图卢兹,0,1,0,1
2017,5,10,梅斯,第戎,1,2,1,1
2017,5,10,雷恩,里尔,1,0,1,0
2017,5,10,南特,甘冈,2,1,1,0
2017,5,10,亚眠,波尔多,1,0,0,0
2017,5,10,摩纳哥,卡昂,2,0,1,0
2017,5,11,里尔,马赛,0,1,0,1
2017,5,10,圣埃蒂安,蒙彼利埃,0,1,0,1
2017,5,11,图卢兹,圣埃蒂安,0,0,0,0
2017,5,11,里昂,梅斯,2,0,2,0
2017,5,11,甘冈,亚眠,1,1,1,1
2017,5,11,蒙彼利埃,雷恩,0,1,0,0
2017,5,11,第戎,南特,1,0,1,0
2017,5,11,斯特拉斯堡,昂热,2,2,1,0
2017,5,11,卡昂,特鲁瓦,1,0,1,0
2017,5,11,波尔多,摩纳哥,0,2,0,0
2017,5,11,巴黎圣日尔曼,尼斯,3,0,2,0
2017,5,9,斯特拉斯堡,马赛,3,3,1,1
2017,5,9,蒙彼利埃,尼斯,2,0,0,0
2017,5,9,波尔多,南特,1,1,0,1
2017,5,9,图卢兹,亚眠,1,0,1,0
2017,5,9,甘冈,雷恩,2,0,0,0
2017,5,9,圣埃蒂安,梅斯,3,1,0,1
2017,5,9,卡昂,昂热,0,2,0,0
2017,5,9,里尔,特鲁瓦,2,2,1,1
2017,5,9,第戎,巴黎圣日尔曼,1,2,0,0
2017,5,9,里昂,摩纳哥,3,2,2,2
2017,5,12,圣埃蒂安,里昂,0,5,0,2
2017,5,12,马赛,卡昂,5,0,1,0
2017,5,12,梅斯,里尔,0,3,0,1
2017,5,12,尼斯,第戎,1,0,1,0
2017,5,12,蒙彼利埃,亚眠,1,1,0,0
2017,5,12,特鲁瓦,斯特拉斯堡,3,0,0,0
2017,5,12,南特,图卢兹,2,1,1,0
2017,5,12,摩纳哥,甘冈,6,0,4,0
2017,5,12,昂热,巴黎圣日尔曼,0,5,0,3
2017,5,12,雷恩,波尔多,1,0,1,0
2017,5,13,波尔多,马赛,1,1,1,0
2017,5,13,里昂,蒙彼利埃,0,0,0,0
2017,5,13,卡昂,尼斯,1,1,0,1
2017,5,13,斯特拉斯堡,雷恩,2,1,1,0
2017,5,13,图卢兹,梅斯,0,0,0,0
2017,5,13,甘冈,昂热,1,1,1,1
2017,5,13,第戎,特鲁瓦,3,1,1,1
2017,5,15,巴黎圣日尔曼,特鲁瓦,2,0,0,0
2017,5,14,摩纳哥,巴黎圣日尔曼,1,2,0,1
2017,5,13,巴黎圣日尔曼,南特,4,1,2,0
2017,5,13,亚眠,摩纳哥,1,1,1,0
2017,5,13,里尔,圣埃蒂安,3,1,1,1
2017,5,15,南特,摩纳哥,1,0,0,0
2017,5,15,里昂,里尔,1,2,1,2
2017,5,15,昂热,雷恩,1,2,1,0
2017,5,15,梅斯,马赛,0,3,0,2
2017,5,15,图卢兹,尼斯,1,2,1,0
2017,5,15,甘冈,蒙彼利埃,0,0,0,0
2017,5,14,马赛,甘冈,1,0,1,0
2017,5,14,尼斯,里昂,0,5,0,4
2017,5,14,梅斯,亚眠,0,2,0,1
2017,5,14,蒙彼利埃,里尔,3,0,3,0
2017,5,14,卡昂,波尔多,1,0,1,0
2017,5,14,特鲁瓦,昂热,3,0,2,0
2017,5,14,第戎,图卢兹,3,1,1,0
2017,5,14,雷恩,南特,2,1,0,0
2017,5,14,圣埃蒂安,斯特拉斯堡,2,2,1,1
2017,5,16,蒙彼利埃,马赛,1,1,1,1
2017,5,15,波尔多,圣埃蒂安,3,0,2,0
2017,5,15,斯特拉斯堡,卡昂,0,0,0,0
2017,5,15,亚眠,第戎,2,1,1,1
2017,5,16,卡昂,里昂,1,2,0,1
2017,5,16,圣埃蒂安,南特,1,1,1,0
2017,5,16,雷恩,亚眠,2,0,0,0
2017,5,16,特鲁瓦,甘冈,0,1,0,1
2017,5,16,尼斯,梅斯,3,1,1,1
2017,5,16,摩纳哥,昂热,1,0,1,0
2017,5,16,里尔,图卢兹,1,0,0,0
2017,5,16,斯特拉斯堡,巴黎圣日尔曼,2,1,1,1
2017,5,16,第戎,波尔多,3,2,1,2
2017,5,18,里昂,马赛,2,0,1,0
2017,5,18,尼斯,波尔多,1,0,1,0
2017,5,18,南特,昂热,1,0,1,0
2017,5,18,卡昂,甘冈,0,0,0,0
2017,5,18,第戎,里尔,3,0,3,0
2017,5,18,特鲁瓦,亚眠,1,0,0,0
2017,5,18,蒙彼利埃,梅斯,1,3,1,1
2017,5,18,斯特拉斯堡,图卢兹,2,1,1,1
2017,5,18,雷恩,巴黎圣日尔曼,1,4,0,2
2017,5,18,圣埃蒂安,摩纳哥,0,4,0,2
2017,5,19,图卢兹,里昂,1,2,0,1
2017,5,17,马赛,圣埃蒂安,3,0,1,0
2017,5,20,南特,巴黎圣日尔曼,0,1,0,1
2017,5,19,摩纳哥,雷恩,2,1,1,0
2017,5,19,亚眠,南特,0,1,0,0
2017,5,19,甘冈,圣埃蒂安,2,1,0,0
2017,5,19,昂热,第戎,2,1,1,1
2017,5,19,马赛,特鲁瓦,3,1,1,1
2017,5,19,波尔多,蒙彼利埃,0,2,0,0
2017,5,19,里尔,尼斯,1,1,0,1
2017,5,19,巴黎圣日尔曼,卡昂,3,1,1,0
2017,5,17,南特,尼斯,1,2,1,1
